order_id,product_id,qty,unit_price,discount
O015316,P03299,3,42.42,0.05
O015316,P02664,1,55.01,0.0
O015316,P01006,1,69.84,0.05
O029331,P02967,1,52.96,0.0
O029331,P04222,1,29.67,0.0
O029331,P02968,1,7.44,0.0
O042389,P01907,2,24.8,0.2
O028173,P00930,1,13.24,0.05
O007346,P02361,1,28.28,0.0
O007346,P00797,1,33.98,0.2
O007346,P03123,3,19.86,0.0
O007346,P00621,2,3.0,0.0
O007346,P03123,1,19.86,0.0
O039366,P00800,1,11.04,0.0
O039366,P00487,2,44.76,0.1
O048759,P04730,2,17.19,0.0
O031134,P01603,1,19.67,0.0
O005335,P03711,2,16.54,0.05
O005335,P01093,1,15.06,0.1
O005335,P03450,3,147.45,0.1
O040928,P01279,1,50.26,0.0
O028625,P04468,1,8.81,0.2
O028625,P04468,1,8.81,0.0
O044061,P01958,1,23.24,0.2
O044061,P02900,2,18.96,0.2
O044061,P02900,3,18.96,0.0
O044061,P02900,2,18.96,0.0
O010791,P03740,2,91.1,0.1
O010791,P04054,3,12.6,0.1
O010791,P04719,1,29.39,0.1
O046811,P00518,1,5.27,0.2
O046811,P04654,1,11.81,0.0
O034131,P00120,2,6.54,0.0
O037432,P01739,2,15.81,0.0
O035293,P90422,2,4.47,0.2
O035293,P00335,2,11.66,0.0
O035293,P04182,3,4.47,0.2
O008271,P01940,1,10.86,0.0
O008271,P03827,2,119.68,0.0
O008271,P03334,2,16.32,0.0
O008271,P03548,2,25.2,0.0
O024056,P02744,1,27.36,0.1
O024056,P03778,2,12.84,0.05
O024056,P04253,1,28.87,0.2
O046833,P00084,2,9.89,0.2
O044679,P04933,1,5.11,0.0
O044679,P03225,2,91.55,0.0
O044679,P01516,3,19.23,0.0
O005639,P04758,1,24.7,0.0
O005639,P01634,1,15.24,0.1
O049669,P00253,3,20.07,0.2
O049669,P00447,1,39.41,0.0
O025460,P02652,1,15.61,0.0
O025460,P01423,2,12.32,0.0
O008082,P02992,1,24.35,0.0
O008082,P00603,3,30.2,0.0
O024898,P03491,1,8.74,0.05
O015505,P00272,2,60.53,0.05
O015505,P01479,3,31.23,0.05
O006134,P90381,2,154.52,0.0
O006134,P01817,3,11.68,0.0
O006134,P03039,1,13.69,0.0
O006134,P01327,3,13.33,0.0
O041710,P92414,1,11.68,0.1
O041710,P00349,2,22.98,0.1
O037685,P04570,3,70.41,0.1
O037685,P01183,1,30.58,0.1
O037685,P03029,1,14.67,0.0
O037685,P04570,2,70.41,0.05
O000397,P02272,1,14.29,0.2
O031988,P04203,2,18.21,0.0
O044161,P04451,3,7.73,0.2
O044161,P02445,1,39.28,0.0
O044161,P04129,1,25.83,0.0
O020635,P01463,1,6.36,0.0
O020635,P01463,1,6.36,0.2
O042773,P04210,2,10.15,0.2
O042773,P91404,1,119.17,0.0
O019482,P04623,1,35.02,0.05
O019482,P04355,1,24.1,0.2
O019482,P04355,2,24.1,0.0
O019482,P02119,2,3.99,0.05
O044989,P03424,1,10.29,0.1
O044989,P00895,1,12.68,0.2
O044989,P03424,2,10.29,0.0
O008822,P02072,2,12.6,0.0
O008822,P00706,1,9.48,0.05
O003456,P00643,2,109.71,0.0
O003456,P01797,1,65.64,0.0
O003456,P00791,2,22.16,0.0
O005268,P04882,2,46.58,0.0
O005268,P04481,1,16.96,0.0
O005268,P03333,1,19.83,0.0
O005268,P02850,1,26.35,0.0
O005268,P04481,2,16.96,0.0
O030282,P90263,3,40.9,0.0
O030282,P04517,3,40.9,0.0
O030282,P03041,3,8.74,0.1
O030282,P04674,2,20.2,0.2
O046343,P00187,2,3.97,0.2
O032182,P02600,3,4.48,0.0
O032182,P04863,1,42.64,0.1
O032182,P01041,1,15.96,0.1
O000083,P04701,1,5.82,0.05
O013491,P01362,3,38.68,0.0
O013491,P04200,2,29.55,0.0
O013491,P01609,2,11.82,0.0
O013491,P04976,3,34.17,0.1
O013491,P01963,1,24.5,0.0
O013491,P04200,1,29.55,0.0
O026938,P02075,3,35.08,0.0
O049788,P03214,1,49.66,0.0
O049788,P01576,1,25.1,0.05
O049788,P02954,1,2.35,0.05
O049853,P01557,1,74.04,0.0
O049853,P01832,2,19.19,0.2
O049853,P02829,2,147.0,0.0
O049853,P01832,2,19.19,0.0
O047427,P04752,2,116.37,0.0
O047427,P04752,1,116.37,0.0
O047427,P02589,1,54.33,0.1
O047427,P03151,1,27.91,0.1
O047427,P01172,2,26.03,0.2
O042305,P00977,1,4.09,0.0
O042305,P04906,1,11.76,0.0
O030119,P01223,3,24.96,0.0
O048259,P04334,3,15.96,0.0
O048259,P03268,1,9.16,0.1
O048259,P02876,3,18.32,0.0
O048259,P04595,1,85.93,0.0
O014002,P00135,1,28.48,0.05
O014002,P01507,2,18.87,0.0
O026544,P02625,3,23.74,0.1
O026544,P01388,1,16.77,0.0
O038998,P04322,1,32.1,0.0
O038998,P04309,1,99.2,0.0
O015100,P00968,1,41.21,0.05
O015100,P03019,1,73.99,0.05
O015100,P00631,1,4.55,0.2
O015100,P00968,1,41.21,0.2
O005748,P04658,3,25.92,0.0
O005748,P03723,2,48.59,0.0
O007605,P01844,3,13.34,0.0
O035114,P02067,3,10.94,0.0
O030436,P04867,1,900.0,0.0
O030436,P02493,2,16.18,0.05
O030436,P02077,1,11.84,0.0
O027840,P04824,1,66.07,0.05
O027840,P03429,2,9.17,0.0
O038123,P00819,1,6.69,0.05
O038123,P00819,3,6.69,0.0
O008396,P02846,3,9.25,0.0
O008396,P04812,1,21.8,0.0
O008396,P02613,3,12.26,0.1
O008396,P00690,2,3.28,0.1
O038540,P04801,2,42.65,0.2
O038540,P00322,3,104.06,0.0
O038540,P01296,1,9.48,0.1
O038540,P00322,3,104.06,0.0
O038540,P01296,1,9.48,0.1
O038540,P04109,1,144.84,0.1
O027793,P03114,1,75.95,0.0
O027793,P02961,3,6.64,0.0
O027793,P01415,3,14.23,0.1
O027793,P01415,2,14.23,0.2
O026356,P03755,1,5.9,0.0
O026356,P00126,3,26.01,0.0
O021855,P00989,1,21.76,0.0
O021855,P01911,1,18.34,0.2
O009416,P03957,1,33.26,0.05
O009416,P00280,2,28.37,0.0
O016471,P01272,1,15.95,0.0
O021533,P01624,2,12.63,0.1
O021533,P02266,2,19.51,0.0
O021533,P01623,1,43.27,0.1
O021533,P04678,1,64.97,0.2
O035893,P00651,2,35.22,0.05
O035893,P01301,3,8.43,0.0
O028568,P04536,1,27.66,0.0
O049899,P92018,2,26.14,0.0
O049899,P01848,2,137.33,0.0
O037783,P04106,3,26.0,0.2
O020258,P02805,1,3.38,0.0
O033049,P00242,3,83.61,0.1
O033049,P00242,2,83.61,0.1
O033049,P03071,1,4.55,0.2
O033049,P00853,1,15.91,0.0
O016398,P02538,2,14.35,0.05
O025865,P00093,3,13.42,0.2
O018545,P01159,1,13.16,0.05
O029814,P00483,1,41.98,0.0
O017154,P01003,1,141.9,0.0
O017154,P04568,3,21.23,0.1
O048657,P03071,3,4.55,0.0
O048657,P01819,1,4.82,0.1
O048657,P00706,1,9.48,0.1
O010831,P03846,1,30.0,0.0
O010831,P92116,2,43.8,0.2
O010831,P02842,3,43.8,0.0
O045047,P00502,2,30.13,0.0
O045047,P00502,1,30.13,0.0
O039400,P01269,2,10.25,0.0
O039400,P00598,1,23.16,0.05
O043070,P01953,2,85.98,0.0
O008312,P00128,1,51.58,0.05
O044518,P01324,1,27.74,0.0
O007146,P01878,1,62.68,0.0
O045818,P00149,2,14.51,0.0
O004573,P01526,3,53.5,0.2
O004573,P01562,2,7.48,0.0
O004573,P03117,1,11.48,0.0
O004573,P00312,2,57.04,0.1
O049890,P03305,1,2.97,0.0
O049890,P90376,1,15.07,0.2
O024330,P02303,2,29.82,0.0
O024330,P02795,1,21.14,0.0
O036801,P01792,1,10.59,0.0
O036801,P01792,2,10.59,0.0
O036801,P00259,1,79.76,0.1
O013241,P01615,2,35.28,0.0
O035190,P03511,3,45.08,0.0
O035190,P02529,3,68.97,0.0
O018439,P03074,1,59.28,0.0
O018439,P02879,2,117.69,0.0
O036036,P01300,1,62.51,0.0
O036036,P01904,2,31.1,0.2
O038380,P01780,1,30.3,0.0
O038380,P01860,2,46.49,0.0
O038380,P03195,1,22.52,0.0
O030855,P00924,1,22.1,0.2
O030855,P04156,1,23.05,0.05
O030855,P00540,2,23.14,0.0
O030855,P03119,1,11.89,0.2
O039806,P01866,1,32.27,0.05
O015772,P00342,1,46.79,0.1
O015772,P03851,1,3.16,0.0
O015772,P00252,1,3.58,0.0
O015772,P04037,2,71.15,0.05
O015772,P03427,1,16.01,0.0
O015772,P00342,2,46.79,0.2
O016635,P01980,1,5.55,0.1
O016635,P03024,3,125.51,0.0
O016635,P02316,1,27.64,0.05
O015861,P00249,3,40.26,0.0
O009554,P04928,2,12.65,0.0
O049238,P04923,3,19.7,0.0
O049238,P01751,1,14.04,0.0
O019030,P01756,3,41.59,0.1
O031046,P00279,1,8.4,0.05
O031046,P03341,1,41.76,0.0
O042543,P04657,1,52.8,0.1
O023435,P03565,2,14.01,0.1
O023435,P00231,2,11.46,0.0
O017886,P04357,1,57.16,0.05
O045693,P01383,3,78.83,0.2
O026857,P02724,1,63.06,0.0
O026857,P00701,1,54.57,0.2
O032808,P04677,2,52.53,0.0
O032808,P04687,1,19.38,0.0
O025044,P02543,1,108.5,0.0
O025044,P02983,1,12.22,0.2
O048725,P04030,2,26.89,0.05
O031786,P00376,1,58.64,0.1
O031786,P02741,1,73.64,0.0
O031786,P90993,1,6.23,0.0
O012104,P02640,2,14.2,0.1
O012104,P02640,1,14.2,0.0
O003805,P01248,1,122.37,0.0
O017365,P00157,2,32.86,0.2
O017365,P03139,1,25.31,0.0
O017365,P02117,3,29.38,0.0
O003903,P03596,1,21.85,0.0
O027749,P01836,1,9.55,0.2
O027749,P01836,1,9.55,0.0
O027749,P03314,2,19.87,0.1
O027749,P04509,1,10.25,0.05
O007379,P01190,2,21.15,0.0
O007379,P02140,2,31.9,0.0
O007379,P01590,1,28.71,0.05
O008373,P03554,1,8.08,0.05
O008373,P04924,1,36.58,0.2
O043534,P03157,2,10.97,0.0
O043534,P03738,1,20.12,0.2
O043534,P00031,2,33.37,0.0
O002961,P03335,2,21.13,0.2
O017611,P03522,1,18.61,0.05
O017611,P03021,1,75.93,0.0
O017611,P00061,3,60.84,0.05
O017611,P01744,1,18.19,0.2
O004522,P02455,3,52.7,0.2
O004522,P00801,1,10.3,0.0
O028098,P02470,2,44.39,0.2
O028098,P03926,1,16.44,0.0
O028098,P03611,1,24.85,0.1
O028098,P02470,3,44.39,0.05
O046861,P01797,1,65.64,0.05
O027513,P03030,1,29.89,0.1
O027513,P02750,2,79.37,0.2
O027513,P02645,2,150.81,0.0
O027513,P03620,1,18.27,0.2
O027513,P02917,1,33.78,0.0
O026958,P01104,3,40.92,0.0
O026958,P00851,2,11.68,0.0
O049054,P02949,1,8.32,0.0
O049054,P04127,1,22.32,0.0
O011076,P00374,1,4.97,0.0
O011076,P03760,1,9.22,0.0
O027496,P02804,2,52.94,0.2
O027496,P00689,3,7.48,0.0
O044810,P01665,3,70.91,0.0
O044810,P00889,2,40.14,0.2
O044810,P03920,1,20.29,0.05
O020557,P92005,1,5.16,0.0
O031403,P01924,3,24.58,0.05
O031403,P04288,1,32.17,0.0
O029270,P00347,1,49.72,0.2
O029270,P00055,1,17.12,0.2
O032116,P03860,1,53.58,0.0
O040732,P04944,1,7.2,0.2
O040732,P01366,2,52.65,0.2
O040732,P02460,2,10.03,0.0
O040732,P04215,2,70.54,0.0
O040732,P01076,1,16.46,0.0
O040732,P03871,1,74.87,0.05
O003129,P01099,1,27.24,0.05
O003129,P04061,2,40.03,0.1
O003129,P01097,1,26.85,0.2
O003129,P01565,1,41.32,0.0
O003129,P00205,2,50.06,0.2
O003129,P04346,2,2.36,0.0
O021918,P03452,1,21.68,0.1
O028036,P01036,2,31.9,0.0
O028036,P00729,2,17.0,0.05
O028036,P03562,1,5.02,0.05
O009544,P04398,1,21.13,0.0
O038462,P01255,1,34.83,0.0
O038462,P01255,2,34.83,0.0
O049841,P00745,1,9.67,0.0
O005884,P02901,1,6.64,0.0
O005884,P02008,1,15.07,0.0
O005884,P03160,2,38.89,0.2
O005884,P02991,2,18.92,0.05
O005608,P03504,1,127.51,0.2
O020494,P03820,1,16.73,0.05
O020494,P04496,1,7.57,0.2
O020494,P01518,1,22.32,0.1
O000795,P01174,2,9.85,0.0
O007888,P01168,1,9.32,0.05
O027230,P03008,2,22.42,0.1
O027230,P04787,3,5.33,0.2
O002697,P02118,2,27.36,0.0
O002697,P91904,1,96.3,0.0
O039165,P03003,3,54.84,0.05
O039165,P00834,1,41.67,0.05
O039165,P04495,2,6.98,0.0
O039165,P04943,3,8.84,0.2
O023693,P00301,2,100.62,0.0
O023693,P00069,1,40.39,0.0
O023693,P04226,1,2.99,0.0
O049832,P04591,1,2.06,0.2
O049832,P01509,1,3.27,0.1
O016931,P01566,1,5.19,0.2
O006995,P04562,1,20.13,0.1
O006995,P00794,2,18.38,0.1
O006995,P02269,2,15.03,0.05
O027311,P00610,3,88.94,0.0
O006202,P00400,3,23.16,0.05
O006202,P00511,2,16.42,0.05
O006202,P00400,1,23.16,0.0
O006202,P00711,3,29.6,0.2
O007360,P01742,2,16.97,0.0
O010437,P01113,2,16.06,0.2
O010437,P00274,1,19.92,0.0
O026024,P01632,1,6.56,0.05
O026024,P02588,2,41.06,0.2
O026024,P00870,3,40.32,0.1
O026024,P01134,1,16.39,0.0
O026024,P01065,2,35.6,0.0
O002284,P91728,3,15.91,0.0
O002284,P03664,1,23.74,0.0
O002284,P04373,1,9.26,0.0
O002284,P03593,1,23.35,0.0
O022560,P02377,2,82.1,0.2
O022560,P03506,1,56.05,0.1
O022560,P01547,2,2.26,0.2
O022560,P02377,2,82.1,0.05
O020823,P04882,2,46.58,0.05
O048015,P03256,3,20.21,0.05
O029910,P01681,1,74.93,0.1
O026409,P00555,2,4.49,0.2
O018294,P03274,2,36.82,0.05
O018294,P00233,1,10.5,0.0
O017441,P04856,2,12.68,0.0
O017441,P01251,2,38.91,0.0
O042583,P03405,1,13.61,0.0
O042583,P01062,1,12.9,0.05
O042583,P00612,3,41.28,0.2
O042583,P00847,3,21.29,0.05
O031010,P00693,2,13.65,0.2
O013104,P04233,1,14.62,0.0
O008959,P04591,2,2.06,0.05
O008959,P03250,1,5.13,0.1
O027038,P03614,2,85.18,0.0
O016104,P91289,3,29.37,0.0
O035144,P04499,1,3.82,0.0
O007679,P02274,1,47.04,0.1
O007679,P02274,2,47.04,0.0
O007679,P04928,1,12.65,0.05
O032255,P01895,2,44.19,0.0
O032255,P03557,3,23.84,0.2
O032255,P02488,2,34.62,0.1
O032255,P03251,2,11.19,0.2
O002357,P01025,3,91.75,0.05
O030224,P00255,1,24.94,0.1
O019676,P00028,2,6.93,0.2
O019676,P03298,1,64.37,0.0
O010853,P00556,3,34.38,0.0
O010853,P02873,1,11.49,0.0
O010065,P01385,1,16.63,0.0
O008400,P03412,3,18.37,0.0
O002059,P90635,2,22.35,0.0
O002059,P02702,2,22.35,0.0
O000350,P01315,1,45.67,0.1
O000582,P03085,1,6.67,0.0
O000582,P02464,1,42.13,0.05
O000582,P03841,1,36.41,0.05
O000582,P00120,2,6.54,0.2
O000582,P03841,1,36.41,0.0
O000582,P03841,1,36.41,0.0
O033356,P03408,2,16.31,0.0
O033356,P03458,2,7.06,0.0
O033356,P03408,2,16.31,0.2
O033356,P04402,1,32.38,0.1
O030410,P01476,1,50.08,0.0
O030410,P01766,2,6.02,0.0
O028507,P02894,3,15.88,0.0
O028507,P02809,2,34.84,0.05
O032430,P01324,2,27.74,0.05
O047653,P01389,1,13.47,0.0
O047653,P02226,1,20.5,0.05
O047653,P01339,2,19.99,0.2
O047653,P04019,1,2.98,0.0
O020482,P00112,2,19.65,0.05
O020482,P04307,1,13.63,0.0
O020482,P04342,2,13.65,0.0
O020482,P04342,2,13.65,0.05
O030190,P02558,2,8.45,0.05
O030190,P03825,3,60.2,0.0
O030190,P02558,2,8.45,0.05
O030987,P04790,1,11.42,0.2
O030987,P04506,3,18.85,0.1
O035185,P00219,1,17.53,0.2
O035185,P00219,1,17.53,0.2
O035185,P03237,2,58.73,0.2
O040765,P03218,2,74.83,0.0
O014165,P03195,2,22.52,0.0
O014165,P01780,1,30.3,0.2
O014165,P01441,3,54.44,0.0
O002275,P03745,3,65.26,0.1
O028163,P02110,3,66.17,0.05
O028163,P01556,1,17.93,0.05
O018885,P00826,2,54.62,0.1
O018973,P01297,3,32.67,0.05
O018973,P04114,1,15.86,0.0
O044881,P00352,2,33.3,0.0
O044881,P00352,2,33.3,0.0
O039688,P00182,1,46.46,0.1
O034611,P03591,1,25.53,0.1
O034611,P01941,2,13.08,0.0
O034611,P02346,3,53.42,0.0
O034611,P01941,3,13.08,0.0
O009319,P04264,1,20.3,0.2
O009319,P00760,1,11.88,0.2
O009319,P03676,1,9.39,0.2
O043688,P02341,2,38.79,0.2
O043688,P01236,1,34.59,0.05
O043688,P02341,1,38.79,0.0
O043688,P02887,1,20.23,0.1
O014732,P02860,3,9.34,0.05
O010280,P02278,3,9.19,0.0
O036603,P02029,3,92.8,0.0
O036603,P02029,1,92.8,0.0
O006292,P02581,2,17.47,0.0
O006292,P00212,2,13.65,0.05
O006292,P03079,3,9.28,0.05
O012787,P00741,3,11.9,0.0
O030027,P01947,1,22.58,0.1
O030027,P02018,3,49.89,0.0
O022558,P02451,1,15.53,0.0
O041634,P03587,1,16.19,0.0
O041634,P03094,2,10.72,0.0
O041634,P02273,1,41.72,0.2
O041634,P03688,2,45.45,0.2
O041634,P03344,2,17.56,0.2
O041634,P02549,2,66.64,0.2
O006038,P01870,2,38.8,0.0
O006038,P00134,2,9.8,0.0
O006038,P01218,1,23.73,0.1
O006038,P04754,1,48.8,0.05
O036444,P03257,2,13.52,0.0
O034176,P02236,2,40.54,0.0
O034176,P03346,1,13.0,0.0
O034176,P00998,2,465.88,0.0
O034176,P02339,1,7.45,0.1
O034176,P92499,1,30.16,0.0
O003375,P03455,3,120.97,0.0
O030707,P02614,3,23.78,0.1
O030707,P01551,2,46.69,0.0
O018448,P03488,1,28.96,0.1
O007721,P03149,2,27.49,0.0
O023915,P00902,1,60.89,0.0
O021314,P00169,1,9.56,0.05
O021314,P01555,3,25.24,0.0
O021314,P02799,2,42.62,0.1
O028881,P00141,3,7.74,0.05
O028881,P03016,1,68.19,0.1
O028881,P00141,1,7.74,0.05
O028881,P02076,1,12.31,0.0
O028881,P01162,2,19.01,0.1
O020242,P01172,2,26.03,0.0
O018617,P02512,2,36.86,0.0
O018617,P01360,2,18.81,0.05
O008369,P04865,1,17.08,0.0
O015559,P00189,2,17.77,0.0
O042762,P00231,1,11.46,0.0
O042762,P03565,3,14.01,0.0
O001792,P02218,1,47.23,0.0
O013066,P00787,1,30.9,0.1
O032588,P02266,3,19.51,0.1
O032588,P90270,1,6.68,0.0
O032056,P02231,2,40.98,0.05
O032056,P92106,1,12.83,0.05
O009588,P02163,2,19.34,0.2
O003594,P02128,1,59.88,0.0
O003594,P04809,2,29.48,0.0
O021389,P03123,2,19.86,0.0
O014032,P04093,2,21.06,0.0
O015809,P00940,3,20.03,0.0
O024636,P00929,2,11.53,0.0
O024636,P02020,1,63.4,0.05
O013022,P00426,1,88.82,0.1
O013022,P03891,2,22.13,0.1
O013022,P01851,1,25.41,0.0
O007461,P00734,1,13.93,0.0
O023381,P00275,2,41.9,0.05
O023381,P02166,3,103.96,0.05
O004849,P01146,3,6.05,0.0
O011745,P04859,1,8.36,0.0
O036620,P03175,1,46.97,0.0
O036620,P00733,3,59.44,0.2
O047358,P03823,2,47.16,0.2
O011887,P04911,1,44.01,0.0
O022051,P04101,2,85.54,0.0
O022051,P01521,1,30.79,0.1
O022051,P04657,2,52.8,0.2
O024787,P04733,1,33.16,0.0
O024787,P01489,2,11.08,0.2
O024787,P04468,3,8.81,0.2
O019009,P02499,1,429.18,0.2
O019009,P01102,1,62.84,0.0
O038722,P03189,1,18.48,0.0
O017932,P02248,1,37.57,0.1
O017932,P01159,2,13.16,0.0
O047700,P00455,2,26.36,0.1
O013189,P03311,3,87.36,0.0
O024426,P92438,2,34.36,0.0
O024426,P04826,1,34.36,0.0
O024426,P03204,1,75.03,0.1
O024426,P04647,3,20.58,0.0
O024426,P03204,1,75.03,0.0
O016832,P00590,1,68.98,0.1
O016832,P02985,3,14.02,0.0
O016832,P02073,2,23.62,0.1
O016832,P00864,3,16.49,0.0
O016832,P03266,3,60.91,0.1
O044942,P03438,1,2.15,0.0
O044942,P03438,1,2.15,0.05
O044942,P04166,2,8.07,0.0
O044942,P04388,2,70.95,0.05
O044942,P03511,1,45.08,0.0
O016701,P02968,3,7.44,0.05
O016033,P01719,2,12.41,0.1
O016033,P01719,3,12.41,0.0
O016033,P03517,1,92.38,0.1
O016033,P04764,1,22.62,0.0
O013924,P01570,1,68.52,0.2
O013924,P01836,1,9.55,0.05
O013924,P01570,3,68.52,0.2
O010636,P02373,3,12.88,0.05
O010636,P01899,2,22.77,0.05
O010636,P01323,1,75.08,0.0
O045457,P00762,1,8.92,0.2
O045457,P01453,1,50.35,0.05
O045457,P04141,2,26.34,0.2
O014507,P90329,2,139.02,0.0
O032332,P01363,1,94.77,0.0
O027322,P01677,2,26.14,0.05
O027322,P01735,2,10.87,0.1
O027322,P04687,1,19.38,0.0
O018049,P02672,3,41.2,0.0
O018049,P00358,2,26.33,0.0
O036024,P00391,2,53.28,0.0
O036024,P02552,2,27.25,0.0
O001304,P04247,1,34.42,0.0
O001304,P02811,2,13.84,0.0
O007269,P04848,1,7.07,0.2
O007269,P04260,1,17.24,0.05
O023982,P02019,3,51.42,0.0
O023982,P03010,1,21.31,0.0
O023982,P02019,2,51.42,0.2
O023982,P03010,2,21.31,0.05
O023982,P04203,1,18.21,0.0
O008640,P92368,1,44.0,0.1
O008640,P01684,1,15.46,0.05
O003989,P01297,3,32.67,0.0
O003989,P01297,2,32.67,0.1
O003989,P01171,3,30.73,0.0
O046771,P04273,1,29.9,0.1
O046771,P00458,2,27.75,0.0
O046771,P02330,2,21.0,0.0
O046771,P02330,1,21.0,0.05
O046771,P03737,3,115.67,0.2
O036896,P02188,1,15.16,0.0
O036896,P02204,2,60.69,0.0
O036896,P04146,3,45.52,0.0
O008853,P03973,1,20.71,0.0
O008853,P04863,1,42.64,0.1
O047046,P01023,1,38.5,0.2
O047046,P03317,1,44.03,0.0
O041464,P03596,1,21.85,0.1
O041464,P04691,2,15.96,0.0
O041464,P04691,1,15.96,0.2
O020189,P01844,1,13.34,0.2
O007452,P00254,3,68.32,0.2
O043848,P00672,1,7.16,0.05
O024277,P00870,1,40.32,0.05
O024277,P00870,2,40.32,0.0
O018256,P02083,2,18.54,0.0
O018256,P04789,1,8.13,0.0
O018256,P01418,3,54.21,0.05
O018256,P01579,2,58.94,0.1
O018256,P04789,2,8.13,0.0
O018256,P02360,1,14.93,0.05
O015375,P03242,1,44.95,0.2
O015375,P04708,1,55.06,0.0
O004605,P00916,1,21.51,0.0
O004605,P04569,2,17.01,0.0
O004605,P90984,2,10.4,0.0
O004605,P03756,1,104.45,0.0
O004605,P01273,2,3.54,0.1
O004605,P03756,1,104.45,0.0
O033404,P03149,2,27.49,0.1
O033404,P02281,2,10.48,0.0
O033404,P01306,3,55.57,0.0
O033404,P03688,1,45.45,0.2
O033404,P03688,2,45.45,0.2
O005705,P03247,1,30.7,0.1
O020130,P00770,2,42.17,0.0
O020130,P02187,1,78.14,0.2
O020130,P00878,2,12.18,0.0
O004635,P02597,2,7.42,0.0
O014277,P02771,1,6.53,0.2
O014277,P00375,2,86.18,0.0
O014277,P03809,1,17.03,0.0
O046878,P04986,1,24.54,0.1
O001501,P00297,2,25.44,0.0
O032166,P02698,1,281.32,0.2
O032166,P01557,1,74.04,0.1
O007229,P03779,3,20.35,0.0
O038888,P01903,1,84.42,0.05
O038888,P02342,1,82.02,0.05
O042491,P03466,1,19.62,0.0
O035765,P04083,3,4.79,0.2
O020621,P00631,3,4.55,0.0
O020621,P01158,2,37.61,0.0
O020758,P03977,1,47.71,0.0
O022247,P03419,1,9.59,0.05
O022247,P02625,2,23.74,0.1
O022247,P03585,1,17.27,0.0
O001191,P04609,1,40.34,0.0
O001191,P03690,1,5.66,0.0
O020122,P03991,2,6.48,0.05
O020122,P03048,1,39.77,0.2
O020122,P02937,2,13.83,0.05
O018682,P02781,2,40.07,0.0
O021757,P04503,1,93.75,0.0
O021757,P01415,1,14.23,0.1
O021757,P04908,1,7.65,0.0
O008427,P02294,3,50.95,0.0
O008427,P00196,2,24.71,0.0
O014925,P04479,1,18.7,0.0
O032169,P02865,1,13.23,0.0
O028131,P01798,2,17.11,0.0
O019007,P02981,3,5.65,0.05
O010421,P01018,1,9.55,0.2
O047309,P00581,1,2.31,0.2
O036775,P00828,2,35.13,0.0
O036775,P01423,2,12.32,0.0
O000018,P04741,1,10.58,0.0
O048100,P00529,1,48.52,0.0
O048100,P04816,1,16.01,0.2
O048100,P04096,2,2.45,0.1
O008108,P04422,1,3.38,0.0
O046600,P02935,1,59.71,0.0
O046600,P03829,1,143.76,0.0
O032654,P04354,1,82.27,0.05
O032654,P03922,3,104.4,0.2
O006381,P01132,1,52.43,0.0
O006381,P01132,1,52.43,0.0
O006381,P01177,1,16.13,0.0
O005225,P03734,1,12.83,0.0
O047593,P03509,1,7.15,0.05
O047593,P01321,1,25.01,0.0
O047593,P00937,3,7.43,0.0
O047593,P04939,1,46.33,0.2
O047593,P04939,3,46.33,0.05
O004423,P04906,1,11.76,0.1
O004423,P01058,1,50.3,0.2
O004423,P00977,2,4.09,0.2
O036637,P00913,3,29.41,0.05
O036637,P04588,2,10.2,0.2
O030928,P04630,1,17.29,0.1
O030928,P02066,3,37.8,0.0
O030928,P00319,3,35.31,0.1
O030928,P02066,1,37.8,0.0
O049649,P90184,2,11.08,0.0
O049649,P02102,1,151.46,0.0
O004894,P90513,1,23.34,0.05
O004894,P04535,1,4.29,0.0
O040328,P03358,1,28.39,0.2
O040328,P00337,2,27.17,0.05
O014114,P03979,1,26.21,0.0
O014114,P00791,3,22.16,0.05
O029892,P04529,1,24.24,0.05
O029892,P04529,2,24.24,0.2
O029892,P04126,1,84.24,0.2
O029892,P03498,3,14.49,0.2
O029892,P04126,3,84.24,0.05
O029892,P00416,1,6.05,0.2
O016220,P00024,2,2151.6,0.0
O026552,P02267,3,2.95,0.1
O024841,P02396,2,240.21,0.2
O024841,P02641,3,5.56,0.0
O046599,P00990,2,22.02,0.0
O016080,P00038,2,33.03,0.1
O016080,P00038,2,33.03,0.05
O016080,P03462,1,51.29,0.0
O016080,P01317,2,31.35,0.05
O008780,P03535,2,98.69,0.2
O008780,P02541,2,27.64,0.1
O025879,P02041,1,22.32,0.05
O007190,P01388,1,16.77,0.1
O010544,P01480,2,47.12,0.0
O010544,P00440,2,21.07,0.1
O010544,P00440,1,21.07,0.0
O010544,P02544,2,22.32,0.1
O014007,P01406,1,5.03,0.0
O014007,P00264,1,26.59,0.1
O041255,P02709,1,24.09,0.0
O041255,P02218,1,47.23,0.1
O028190,P04758,2,24.7,0.2
O028190,P04629,2,5.35,0.05
O028190,P04758,1,24.7,0.05
O038826,P00345,1,52.76,0.05
O027261,P02396,1,240.21,0.1
O027261,P04312,3,405.46,0.1
O039967,P04023,2,36.03,0.0
O028246,P01341,2,27.28,0.0
O037365,P04198,1,40.22,0.2
O016904,P02087,2,9.68,0.0
O026768,P04461,3,6.25,0.0
O044950,P03722,1,142.58,0.1
O044950,P04929,1,65.86,0.05
O044950,P01972,1,26.16,0.0
O003197,P04260,1,17.24,0.0
O003197,P03083,2,17.97,0.0
