customer_id,signup_date,channel_id,region
C010182,2024-03-01 05:29:39,organic,ID
C010183,2023-05-10 16:10:25,email,MY
C010184,2023-06-15 19:16:53,social,VN
C010185,2023-06-16 14:39:01,paid_search,SG
C010186,2024-06-25 22:55:46,organic,PH
C010187,2025-05-18 06:40:38,organic,SG
C010188,2023-01-26 09:29:56,affiliate,VN
C010189,2023-01-18 09:47:00,social,VN
C010190,2023-05-21 04:25:19,paid_search,SG
C010191,2024-04-27 11:24:54,referral,SG
C010192,2024-10-21 12:14:01,organic,SG
C010193,2025-01-24 20:50:21,organic,MY
C010194,2024-08-01 01:21:49,organic,ID
C010195,2024-09-03 00:27:25,email,SG
C010196,2024-10-25 19:57:08,paid_search,SG
C010197,2023-02-26 18:21:47,social,MY
C010198,2023-11-15 14:14:17,organic,SG
C010199,2024-12-12 06:34:13,email,TH
C010200,2023-12-03 14:25:50,referral,MY
C010201,2023-10-05 11:17:31,paid_search,SG
C010202,2024-03-17 17:52:24,organic,SG
C010203,2023-03-01 23:17:48,social,MY
C010204,2023-02-12 17:50:53,organic,SG
C010205,2024-06-07 01:29:37,organic,SG
C010206,2024-05-01 22:51:14,social,SG
C010207,2024-12-17 15:19:16,social,MY
C010208,2023-07-26 15:35:47,email,ID
C010209,2023-03-16 00:34:00,paid_search,ID
C010210,2023-11-16 17:08:44,organic,VN
C010211,2025-01-01 00:55:49,social,ID
C010212,2024-03-21 15:12:20,email,SG
C010213,2023-07-16 21:17:56,paid_search,MY
C010214,2025-05-24 02:44:45,paid_search,TH
C010215,2024-01-16 19:32:14,organic,ID
C010216,2023-11-17 06:06:27,paid_search,SG
C010217,2024-03-04 22:09:43,affiliate,TH
C010218,2023-11-30 15:56:47,organic,SG
C010219,2023-04-16 17:05:52,social,MY
C010220,2025-03-10 14:43:19,organic,TH
C010221,2024-02-03 08:45:33,paid_search,PH
C010222,2023-07-15 16:14:12,email,VN
C010223,2023-06-22 05:51:14,social,PH
C010224,2024-05-06 16:55:41,organic,MY
C010225,2023-01-15 08:11:39,paid_search,MY
C010226,2024-09-12 06:26:46,organic,SG
C010227,2024-05-30 09:32:59,paid_search,MY
C010228,2023-06-20 10:28:39,email,TH
C010229,2024-05-31 15:15:14,organic,SG
C010230,2024-08-25 23:11:15,paid_search,MY
C010231,2024-02-16 19:39:39,social,PH
C010232,2023-12-19 08:01:23,referral,SG
C010233,2023-02-09 00:42:17,organic,SG
C010234,2023-12-22 21:02:26,social,PH
C010235,2025-01-15 04:55:10,organic,MY
C010236,2025-05-14 11:23:27,organic,VN
C010237,2023-02-11 09:13:22,organic,SG
C010238,2024-06-15 10:47:37,email,SG
C010239,2024-12-31 15:16:11,organic,SG
C010240,2024-12-12 11:58:45,affiliate,SG
C010241,2025-03-27 12:03:31,paid_search,MY
C010242,2025-01-02 09:16:26,referral,TH
C010243,2023-07-29 18:21:48,organic,ID
C010244,2023-11-19 12:49:24,paid_search,MY
C010245,2024-01-08 03:44:41,email,SG
C010246,2025-06-20 17:32:39,paid_search,ID
C010247,2023-11-03 21:03:03,social,SG
C010248,2023-02-09 19:53:39,referral,SG
C010249,2023-03-23 01:52:32,social,PH
C010250,2024-07-10 03:33:16,referral,PH
C010251,2024-01-07 18:05:39,organic,SG
C010252,2024-10-05 01:50:38,social,SG
C010253,2023-04-23 06:09:18,social,ID
C010254,2023-03-26 00:33:11,social,MY
C010255,2024-12-12 03:39:30,social,VN
C010256,2024-04-18 23:52:55,email,MY
C010257,2024-11-30 09:08:09,referral,SG
C010258,2023-12-26 02:34:29,organic,ID
C010259,2024-10-10 10:04:46,organic,SG
C010260,2023-10-13 17:37:26,organic,MY
C010261,2023-01-29 15:58:36,organic,ID
C010262,2023-05-08 17:31:00,social,PH
C010263,2025-01-18 00:01:17,paid_search,SG
C010264,2025-03-06 05:34:23,paid_search,ID
C010265,2023-06-28 19:03:59,affiliate,SG
C010266,2025-04-18 12:17:29,affiliate,VN
C010267,2024-07-05 19:22:49,social,MY
C010268,2023-01-18 15:50:50,paid_search,SG
C010269,2024-05-23 16:30:29,organic,SG
C010270,2025-06-23 00:06:36,paid_search,TH
C010271,2023-02-04 05:12:48,paid_search,SG
C010272,2023-10-02 14:59:36,organic,ID
C010273,2024-09-06 09:18:44,email,MY
C010274,2023-12-29 00:59:18,paid_search,TH
C010275,2023-12-27 23:13:20,organic,PH
C010276,2024-02-19 16:53:53,social,SG
C010277,2023-02-17 04:02:02,paid_search,ID
C010278,2023-07-24 18:06:58,paid_search,MY
C010279,2024-11-09 21:15:46,organic,ID
C010280,2023-01-19 18:35:04,organic,SG
C010281,2023-02-15 17:44:09,social,SG
C010282,2025-05-19 19:15:59,paid_search,TH
C010283,2024-10-06 11:52:20,organic,MY
C010284,2023-12-25 22:08:29,referral,SG
C010285,2023-05-02 11:37:17,referral,MY
C010286,2023-09-24 21:36:09,paid_search,ID
C010287,2024-01-31 08:36:42,referral,PH
C010288,2024-09-28 15:42:40,paid_search,VN
C010289,2025-04-04 23:59:47,organic,TH
C010290,2023-04-19 10:11:39,social,PH
C010291,2024-03-08 15:16:39,paid_search,ID
C010292,2024-05-15 16:57:17,paid_search,ID
C010293,2023-01-31 00:11:01,affiliate,ID
C010294,2025-02-02 23:15:55,paid_search,PH
C010295,2024-11-14 10:10:03,organic,SG
C010296,2023-05-24 00:47:29,organic,ID
C010297,2024-10-18 01:55:41,referral,TH
C010298,2023-03-05 08:48:24,organic,SG
C010299,2023-05-20 22:08:51,affiliate,VN
C010300,2025-04-02 10:28:40,organic,VN
C010301,2024-05-15 01:05:56,email,ID
C010302,2023-08-24 11:41:36,paid_search,VN
C010303,2024-04-16 08:44:23,organic,SG
C010304,2024-12-19 11:41:35,organic,PH
C010305,2025-05-21 11:06:02,organic,SG
C010306,2025-06-24 22:48:01,organic,SG
C010307,2025-01-21 13:10:28,organic,ID
C010308,2024-11-08 10:44:30,social,TH
C010309,2024-10-02 07:53:12,social,TH
C010310,2023-05-23 13:56:52,paid_search,ID
C010311,2024-03-30 05:43:11,social,TH
C010312,2025-02-23 22:25:42,email,ID
C010313,2025-04-17 02:02:20,affiliate,VN
C010314,2025-03-05 09:33:08,paid_search,SG
C010315,2024-09-21 20:40:04,paid_search,PH
C010316,2023-09-04 20:34:11,affiliate,VN
C010317,2025-05-17 10:46:13,affiliate,VN
C010318,2024-06-30 06:37:55,affiliate,MY
C010319,2024-05-24 03:50:44,social,PH
C010320,2025-02-17 08:42:04,social,SG
C010321,2025-05-09 05:54:10,affiliate,SG
C010322,2024-12-05 23:59:31,paid_search,MY
C010323,2025-02-14 08:45:59,organic,PH
C010324,2023-07-16 20:35:55,affiliate,PH
C010325,2023-03-28 23:37:11,referral,MY
C010326,2023-12-18 01:23:39,organic,TH
C010327,2023-08-18 07:40:59,organic,ID
C010328,2023-08-16 03:56:19,referral,SG
C010329,2023-05-03 03:31:56,paid_search,ID
C010330,2025-04-04 00:05:53,email,SG
C010331,2023-01-15 15:44:22,organic,ID
C010332,2024-05-14 16:56:51,organic,SG
C010333,2024-02-28 07:17:10,email,SG
C010334,2023-07-14 14:30:18,affiliate,ID
C010335,2024-04-12 14:11:51,social,MY
C010336,2024-11-03 18:52:36,organic,VN
C010337,2025-06-13 21:08:36,organic,ID
C010338,2025-01-29 17:31:06,organic,SG
C010339,2025-04-16 01:27:19,affiliate,TH
C010340,2024-07-22 09:28:05,paid_search,SG
C010341,2023-07-30 23:47:14,affiliate,TH
C010342,2024-09-03 22:59:34,referral,MY
C010343,2024-01-10 10:13:41,paid_search,MY
C010344,2025-01-15 01:47:17,organic,ID
C010345,2024-01-16 17:41:41,affiliate,VN
C010346,2023-02-23 10:47:23,organic,SG
C010347,2024-09-20 03:30:40,referral,PH
C010348,2024-04-22 05:04:29,paid_search,ID
C010349,2023-02-15 07:42:41,paid_search,SG
C010350,2023-12-31 17:33:03,paid_search,ID
C010351,2024-07-06 17:59:05,paid_search,TH
C010352,2025-03-14 00:05:27,email,ID
C010353,2023-03-10 09:45:54,social,SG
C010354,2023-12-29 23:14:32,organic,TH
C010355,2025-05-10 16:56:53,social,TH
C010356,2024-02-17 05:01:48,paid_search,TH
C010357,2023-02-10 09:41:53,affiliate,TH
C010358,2023-03-15 06:19:36,referral,MY
C010359,2025-01-05 19:27:48,social,MY
C010360,2024-06-24 21:57:26,affiliate,ID
C010361,2023-01-25 05:21:25,paid_search,SG
C010362,2023-07-28 03:27:32,organic,ID
C010363,2024-02-12 21:57:33,organic,SG
C010364,2024-09-30 05:41:28,referral,VN
C010365,2023-08-14 10:47:13,paid_search,SG
C010366,2024-01-26 22:53:18,referral,TH
C010367,2024-03-16 10:29:24,paid_search,SG
C010368,2023-03-19 17:26:22,organic,PH
C010369,2024-07-26 10:02:44,social,ID
C010370,2023-12-16 10:27:35,social,MY
C010371,2025-05-22 19:06:28,paid_search,SG
C010372,2023-09-29 22:58:21,referral,ID
C010373,2024-02-24 12:10:38,social,MY
C010374,2023-05-04 14:44:04,paid_search,TH
C010375,2024-09-04 09:00:24,email,TH
C010376,2023-03-21 02:50:02,paid_search,ID
C010377,2024-01-29 21:51:09,referral,SG
C010378,2024-12-25 13:15:46,paid_search,SG
C010379,2025-02-06 16:07:52,social,MY
C010380,2025-01-05 17:53:55,paid_search,MY
C010381,2024-10-02 05:13:00,organic,ID
C010382,2024-02-21 13:42:57,social,ID
C010383,2023-05-11 13:47:26,paid_search,MY
C010384,2023-01-17 00:50:47,social,MY
C010385,2023-10-29 14:28:53,social,ID
C010386,2024-04-15 20:42:36,organic,VN
C010387,2023-12-27 00:34:09,organic,SG
C010388,2024-09-06 04:27:11,email,SG
C010389,2024-11-22 14:35:16,paid_search,SG
C010390,2024-03-04 11:09:24,paid_search,MY
C010391,2023-06-17 05:04:01,organic,ID
C010392,2025-05-04 01:03:05,paid_search,VN
C010393,2025-03-23 05:18:49,social,TH
C010394,2025-01-22 12:20:02,referral,PH
C010395,2024-12-24 01:28:37,social,SG
C010396,2025-02-16 23:19:09,social,SG
C010397,2025-03-05 20:04:19,paid_search,SG
C010398,2025-06-05 21:01:28,social,ID
C010399,2024-08-21 11:56:49,email,MY
C010400,2023-09-20 00:12:52,organic,MY
C010401,2025-02-09 17:07:42,email,MY
C010402,2024-09-11 01:45:00,organic,VN
C010403,2023-02-06 01:44:06,organic,SG
C010404,2025-01-30 07:36:57,organic,MY
C010405,2023-01-24 10:43:22,organic,MY
C010406,2024-03-26 23:32:05,paid_search,MY
C010407,2023-09-18 06:01:10,organic,ID
C010408,2024-09-12 21:36:04,organic,ID
C010409,2024-09-11 21:12:25,organic,TH
C010410,2024-07-12 06:48:59,organic,VN
C010411,2025-03-07 20:38:00,paid_search,MY
C010412,2024-09-20 00:30:46,referral,VN
C010413,2023-04-18 02:27:08,social,ID
C010414,2025-06-27 09:57:22,organic,VN
C010415,2024-02-02 02:36:53,paid_search,MY
C010416,2023-10-20 12:05:48,paid_search,SG
C010417,2025-02-23 18:24:07,organic,ID
C010418,2025-03-23 09:05:09,paid_search,PH
C010419,2024-02-19 17:59:17,paid_search,PH
C010420,2024-12-15 18:31:28,paid_search,SG
C010421,2023-02-01 17:49:32,email,MY
C010422,2025-01-10 17:09:07,paid_search,VN
C010423,2025-03-05 04:12:04,organic,MY
C010424,2024-09-05 18:28:00,organic,ID
C010425,2024-09-05 06:06:43,referral,PH
C010426,2025-02-06 19:43:49,email,MY
C010427,2023-11-10 12:08:40,social,SG
C010428,2024-08-22 17:50:03,affiliate,SG
C010429,2024-03-13 15:39:11,social,MY
C010430,2024-11-24 01:29:25,organic,ID
C010431,2025-04-05 04:48:04,email,VN
C010432,2025-05-06 21:45:13,organic,TH
C010433,2025-05-14 11:16:26,social,SG
C010434,2023-05-09 11:50:23,paid_search,TH
C010435,2024-11-05 00:06:49,organic,SG
C010436,2024-09-28 23:26:54,organic,SG
C010437,2024-01-26 16:25:33,paid_search,ID
C010438,2025-04-06 05:54:21,social,ID
C010439,2024-01-07 09:30:09,organic,MY
C010440,2024-03-18 15:01:49,organic,MY
C010441,2023-07-19 16:31:03,paid_search,PH
C010442,2025-03-12 01:14:56,referral,ID
C010443,2025-06-15 14:42:15,email,MY
C010444,2023-08-05 05:11:13,email,PH
C010445,2024-08-01 22:48:03,paid_search,SG
C010446,2025-05-06 13:55:00,paid_search,SG
C010447,2024-02-16 06:28:54,organic,SG
C010448,2024-05-08 19:51:49,organic,SG
C010449,2023-02-26 03:05:35,organic,SG
C010450,2023-03-04 13:21:05,referral,MY
C010451,2024-03-02 22:33:46,paid_search,ID
C010452,2025-02-07 22:16:07,organic,SG
C010453,2023-08-27 21:15:58,social,SG
C010454,2024-12-31 18:26:12,organic,ID
C010455,2023-06-07 19:25:49,paid_search,MY
C010456,2024-01-07 13:57:29,social,ID
C010457,2024-08-16 00:24:06,referral,SG
C010458,2023-01-31 03:09:08,email,TH
C010459,2024-03-25 02:49:57,referral,PH
C010460,2024-07-18 17:56:53,organic,SG
C010461,2025-01-11 21:50:45,social,ID
C010462,2023-11-25 05:15:58,referral,TH
C010463,2024-10-31 02:13:52,paid_search,ID
C010464,2025-02-13 21:57:06,email,SG
C010465,2025-03-16 12:01:15,affiliate,SG
C010466,2023-12-01 17:49:19,social,ID
C010467,2023-03-25 00:21:54,organic,MY
C010468,2024-11-15 14:29:58,organic,VN
C010469,2024-12-17 09:14:46,social,SG
C010470,2023-12-27 00:59:16,referral,SG
C010471,2025-02-22 08:12:15,organic,MY
C010472,2025-04-12 04:55:05,paid_search,MY
C010473,2023-12-05 05:56:22,organic,ID
C010474,2024-03-15 12:40:09,paid_search,SG
C010475,2025-06-05 05:45:52,email,ID
C010476,2024-11-29 08:03:08,social,TH
C010477,2025-01-03 10:37:18,social,VN
C010478,2023-10-26 11:05:32,social,VN
C010479,2023-11-09 20:54:15,social,ID
C010480,2023-08-28 02:19:58,email,VN
C010481,2025-04-02 15:17:05,organic,ID
C010482,2023-05-29 16:07:17,organic,SG
C010483,2024-12-24 14:51:07,referral,PH
C010484,2023-01-19 20:15:37,paid_search,SG
C010485,2023-05-08 06:34:11,paid_search,SG
C010486,2024-05-13 13:56:13,paid_search,SG
C010487,2023-07-24 22:13:29,social,ID
C010488,2023-11-05 11:09:39,organic,ID
C010489,2023-08-04 17:13:55,social,ID
C010490,2025-06-14 10:02:52,organic,SG
C010491,2025-04-16 13:03:34,referral,SG
C010492,2023-04-08 10:07:13,social,SG
C010493,2023-07-28 17:25:18,referral,SG
C010494,2023-12-24 19:56:54,email,SG
C010495,2024-09-22 21:12:14,referral,SG
C010496,2024-06-16 18:56:55,paid_search,PH
C010497,2024-06-05 02:50:42,organic,TH
C010498,2023-12-13 13:07:45,referral,MY
C010499,2023-08-18 19:17:39,referral,MY
C010500,2024-07-20 16:44:10,referral,PH
C010501,2023-06-11 21:02:53,affiliate,ID
C010502,2025-04-10 14:05:24,social,VN
C010503,2023-07-04 21:16:51,social,VN
C010504,2023-10-31 04:09:44,email,SG
C010505,2024-03-28 11:22:18,organic,SG
C010506,2024-07-28 10:40:28,email,SG
C010507,2024-07-31 23:13:58,referral,ID
C010508,2024-08-10 14:17:26,social,VN
C010509,2023-03-03 00:21:00,paid_search,MY
C010510,2025-06-06 21:15:15,social,VN
C010511,2023-12-08 05:17:25,affiliate,ID
C010512,2023-01-22 20:29:38,organic,ID
C010513,2024-02-27 17:05:11,paid_search,TH
C010514,2023-12-03 18:02:56,social,ID
C010515,2024-01-09 12:18:40,referral,ID
C010516,2023-12-12 02:53:01,social,TH
C010517,2023-04-09 19:17:52,social,ID
C010518,2023-09-28 05:37:33,organic,SG
C010519,2023-05-28 09:55:09,paid_search,ID
C010520,2024-02-19 03:12:39,referral,ID
C010521,2023-08-04 23:27:02,paid_search,VN
C010522,2023-05-05 04:19:28,paid_search,SG
C010523,2024-12-22 05:56:01,paid_search,SG
C010524,2023-05-19 06:10:23,paid_search,MY
C010525,2023-10-22 00:14:23,paid_search,TH
C010526,2024-05-28 23:13:58,email,MY
C010527,2023-08-04 05:57:25,paid_search,MY
C010528,2025-01-30 07:37:12,social,ID
C010529,2023-10-11 10:14:14,paid_search,ID
C010530,2024-01-29 00:14:12,referral,ID
C010531,2023-04-23 17:08:22,organic,MY
C010532,2023-12-20 08:01:35,organic,TH
C010533,2024-03-14 20:44:31,paid_search,SG
C010534,2024-03-16 23:00:05,affiliate,SG
C010535,2024-02-17 14:35:30,email,ID
C010536,2023-04-21 11:31:10,social,SG
C010537,2023-07-25 08:24:46,paid_search,MY
C010538,2025-04-08 06:45:45,paid_search,MY
C010539,2024-03-08 20:03:58,affiliate,ID
C010540,2024-10-15 07:45:38,paid_search,TH
C010541,2025-02-02 22:31:29,email,VN
C010542,2023-05-13 18:56:22,referral,SG
C010543,2023-05-21 08:30:41,social,SG
C010544,2023-03-08 12:40:21,organic,PH
C010545,2024-07-11 11:59:49,paid_search,SG
C010546,2024-06-12 16:01:07,organic,TH
C010547,2023-07-31 18:12:11,affiliate,SG
C010548,2025-01-08 14:53:24,referral,MY
C010549,2025-05-13 02:46:14,paid_search,ID
C010550,2024-06-17 16:52:59,referral,MY
C010551,2023-12-12 16:33:44,organic,ID
C010552,2024-05-16 10:48:18,organic,SG
C010553,2024-12-22 21:51:38,organic,SG
C010554,2024-03-20 09:18:06,referral,ID
C010555,2023-03-05 14:57:04,organic,VN
C010556,2024-10-27 01:58:25,organic,ID
C010557,2024-07-05 23:20:29,organic,MY
C010558,2024-09-22 15:14:53,paid_search,PH
C010559,2024-10-09 18:53:19,paid_search,MY
C010560,2023-11-18 23:18:26,organic,MY
C010561,2024-07-28 19:30:38,referral,SG
C010562,2023-12-19 09:14:47,affiliate,TH
C010563,2025-06-13 06:18:49,paid_search,SG
C010564,2023-11-13 02:35:09,affiliate,SG
C010565,2025-03-28 00:45:35,referral,SG
C010566,2024-07-26 10:38:40,referral,SG
C010567,2023-05-07 16:02:10,organic,MY
C010568,2024-09-01 04:31:57,referral,SG
C010569,2023-10-11 18:56:14,social,MY
C010570,2024-08-18 14:45:53,organic,MY
C010571,2023-04-10 21:21:42,email,SG
C010572,2023-02-25 22:35:17,organic,SG
C010573,2023-04-04 21:18:28,email,MY
C010574,2024-07-10 06:42:21,social,ID
C010575,2024-09-18 05:59:14,paid_search,ID
C010576,2024-01-02 11:32:25,organic,SG
C010577,2023-06-26 23:29:37,referral,SG
C010578,2024-03-17 10:35:14,organic,SG
C010579,2023-09-05 17:36:44,referral,VN
C010580,2023-05-04 09:36:32,email,PH
C010581,2023-08-24 04:34:51,organic,ID
C010582,2024-08-02 19:04:38,social,VN
C010583,2024-11-18 03:21:58,affiliate,SG
C010584,2024-06-05 06:28:49,affiliate,ID
C010585,2024-01-30 08:14:48,organic,ID
C010586,2023-06-03 11:38:37,organic,MY
C010587,2024-10-03 10:15:18,organic,TH
C010588,2025-02-06 03:18:56,email,MY
C010589,2024-09-20 00:46:12,organic,VN
C010590,2024-01-13 03:14:16,organic,SG
C010591,2024-12-04 02:18:13,paid_search,SG
C010592,2024-07-06 01:58:58,affiliate,MY
C010593,2024-11-11 23:04:00,paid_search,SG
C010594,2023-01-25 18:54:09,email,SG
C010595,2024-03-26 17:52:04,organic,SG
C010596,2023-09-20 18:06:12,social,MY
C010597,2024-03-19 17:28:31,social,TH
C010598,2025-06-21 11:59:06,affiliate,ID
C010599,2024-11-05 11:51:37,email,MY
C010600,2023-06-06 11:21:50,organic,SG
C010601,2024-03-27 20:49:43,paid_search,ID
C010602,2023-10-07 03:19:10,organic,MY
C010603,2023-08-15 11:55:57,organic,SG
C010604,2024-02-12 03:14:40,affiliate,MY
C010605,2024-01-28 06:42:56,paid_search,SG
C010606,2024-11-30 11:37:30,referral,MY
C010607,2024-11-18 15:13:31,organic,PH
C010608,2025-02-16 14:45:38,referral,ID
C010609,2024-10-06 03:47:38,referral,PH
C010610,2023-03-18 09:49:39,social,ID
C010611,2024-05-31 01:17:25,organic,SG
C010612,2024-01-06 04:33:52,referral,ID
C010613,2023-05-17 13:00:05,referral,VN
C010614,2023-10-30 09:06:27,organic,VN
C010615,2024-11-06 20:43:52,affiliate,ID
C010616,2024-10-20 22:23:09,referral,SG
C010617,2023-12-05 05:34:07,organic,ID
C010618,2024-10-14 23:17:52,paid_search,SG
C010619,2024-11-19 00:59:26,paid_search,SG
C010620,2024-01-15 06:32:34,paid_search,SG
C010621,2023-12-06 07:33:04,referral,SG
C010622,2024-11-15 00:30:21,referral,MY
C010623,2025-05-18 11:45:21,organic,PH
C010624,2023-08-09 17:08:17,social,ID
C010625,2024-07-13 11:07:11,social,ID
C010626,2023-12-09 06:44:28,paid_search,TH
C010627,2025-01-26 13:59:27,email,SG
C010628,2024-09-21 00:43:15,social,ID
C010629,2024-01-02 15:49:33,organic,TH
C010630,2025-03-11 07:17:13,paid_search,MY
C010631,2024-09-18 22:40:27,referral,MY
C010632,2023-09-22 23:32:42,paid_search,TH
C010633,2023-08-06 14:53:44,paid_search,TH
C010634,2024-08-17 07:57:08,affiliate,MY
C010635,2025-03-19 20:45:43,referral,ID
C010636,2025-06-07 14:16:35,email,ID
C010637,2024-02-16 09:47:52,paid_search,PH
C010638,2023-10-15 18:42:50,social,TH
C010639,2024-01-13 16:33:30,social,SG
C010640,2024-07-01 07:32:40,paid_search,ID
C010641,2025-06-11 02:33:06,organic,PH
C010642,2024-12-09 09:59:22,paid_search,MY
C010643,2025-05-29 14:42:32,social,TH
C010644,2024-05-10 23:32:49,affiliate,ID
C010645,2024-09-26 14:00:45,email,MY
C010646,2025-04-28 02:34:08,organic,ID
C010647,2023-12-30 19:58:14,paid_search,MY
C010648,2024-08-01 17:11:37,social,MY
C010649,2023-02-15 15:11:32,paid_search,TH
C010650,2024-06-20 08:13:08,organic,ID
C010651,2025-04-10 07:04:35,affiliate,PH
C010652,2023-10-05 10:22:12,affiliate,SG
C010653,2023-10-07 03:41:03,affiliate,TH
C010654,2023-03-17 15:47:23,paid_search,SG
C010655,2023-10-16 13:19:55,referral,TH
C010656,2024-08-09 09:41:05,email,VN
C010657,2023-11-06 11:21:23,social,TH
C010658,2023-07-13 15:58:40,organic,ID
C010659,2024-03-23 11:13:03,organic,SG
C010660,2023-07-16 18:56:16,organic,PH
C010661,2023-02-11 20:33:35,referral,MY
C010662,2023-08-21 17:13:49,social,SG
C010663,2024-04-05 09:39:26,affiliate,SG
C010664,2024-04-13 08:55:56,social,TH
C010665,2023-06-07 12:47:00,organic,VN
C010666,2023-05-07 09:41:19,paid_search,TH
C010667,2024-11-06 17:33:18,organic,ID
C010668,2025-06-22 04:42:58,affiliate,ID
C010669,2023-07-06 07:44:12,organic,VN
C010670,2024-11-30 13:37:27,organic,ID
C010671,2023-01-16 02:36:44,social,MY
C010672,2025-05-29 11:02:47,referral,PH
C010673,2023-04-03 22:08:34,social,PH
C010674,2023-10-29 16:42:24,organic,ID
C010675,2024-09-30 08:03:04,email,ID
C010676,2025-05-30 16:38:17,organic,PH
C010677,2023-05-31 10:59:55,social,TH
C010678,2025-03-15 12:57:34,social,SG
C010679,2025-04-06 06:26:47,organic,PH
C010680,2023-07-20 23:18:43,paid_search,TH
C010681,2023-10-30 01:31:01,organic,TH
C010682,2025-03-08 07:49:45,paid_search,MY
C010683,2024-08-27 01:38:29,social,SG
C010684,2023-11-09 03:57:21,paid_search,SG
C010685,2023-11-16 04:43:34,organic,MY
C010686,2024-08-08 23:10:45,social,MY
C010687,2024-06-24 23:25:18,email,TH
C010688,2025-04-20 08:01:51,referral,MY
C010689,2025-06-22 20:53:03,referral,MY
C010690,2023-02-11 05:25:51,paid_search,SG
C010691,2024-12-04 20:25:36,paid_search,TH
C010692,2023-03-19 14:27:41,social,TH
C010693,2025-05-23 20:27:27,email,MY
C010694,2023-01-22 04:10:58,paid_search,SG
C010695,2024-06-11 10:58:11,affiliate,SG
C010696,2023-07-06 10:23:48,social,ID
C010697,2023-06-05 22:27:37,paid_search,TH
C010698,2024-08-18 05:45:10,email,TH
C010699,2023-09-05 19:16:13,organic,VN
C010700,2024-09-03 06:55:59,affiliate,TH
C010701,2023-07-21 23:29:49,paid_search,MY
C010702,2023-02-18 21:39:01,email,SG
C010703,2023-07-05 12:29:16,social,MY
C010704,2023-09-14 21:22:44,organic,SG
C010705,2024-07-31 06:06:03,email,SG
C010706,2025-03-25 04:18:11,paid_search,SG
C010707,2024-04-01 13:50:40,paid_search,SG
C010708,2025-03-06 05:48:14,organic,SG
C010709,2024-03-30 09:27:18,referral,VN
C010710,2023-05-10 19:35:18,referral,ID
C010711,2025-03-21 02:41:46,organic,MY
C010712,2023-04-12 02:55:02,referral,SG
C010713,2024-01-09 16:07:49,referral,ID
C010714,2025-05-19 17:54:32,organic,PH
C010715,2023-09-21 20:07:01,affiliate,MY
C010716,2025-06-30 23:04:24,organic,VN
C010717,2023-12-29 03:05:43,referral,PH
C010718,2024-03-31 06:37:28,social,TH
C010719,2023-08-29 15:08:09,affiliate,ID
C010720,2024-07-27 09:29:26,paid_search,MY
C010721,2024-07-17 14:24:52,paid_search,SG
C010722,2023-08-15 17:34:01,referral,TH
C010723,2023-02-23 16:48:51,email,PH
C010724,2024-12-25 16:10:26,social,ID
C010725,2024-08-18 18:12:02,social,SG
C010726,2023-05-03 20:32:27,email,SG
C010727,2024-09-22 06:35:42,organic,MY
C010728,2024-11-22 13:29:02,organic,PH
C010729,2023-06-13 15:04:21,organic,SG
C010730,2024-04-14 04:57:53,organic,MY
C010731,2024-01-23 01:11:02,referral,ID
C010732,2024-04-18 11:02:53,paid_search,SG
C010733,2024-01-05 11:05:09,paid_search,SG
C010734,2024-11-01 00:50:00,organic,SG
C010735,2023-09-11 06:45:13,referral,ID
C010736,2024-08-09 11:04:23,organic,SG
C010737,2024-03-16 18:32:39,organic,SG
C010738,2025-01-14 23:06:37,referral,ID
C010739,2025-06-20 20:46:55,organic,TH
C010740,2024-02-03 21:49:30,email,ID
C010741,2025-02-26 02:51:14,paid_search,ID
C010742,2023-04-01 06:35:41,email,ID
C010743,2023-02-18 16:22:11,organic,TH
C010744,2024-09-19 01:16:36,paid_search,SG
C010745,2024-10-14 01:27:55,paid_search,SG
C010746,2024-03-30 17:50:52,social,TH
C010747,2024-12-29 07:02:59,referral,MY
C010748,2023-05-17 07:22:44,organic,SG
C010749,2025-03-31 05:22:50,social,SG
C010750,2024-05-19 18:01:15,organic,VN
C010751,2025-01-11 21:58:40,email,VN
C010752,2023-06-13 20:46:37,affiliate,SG
C010753,2025-02-21 03:37:01,organic,MY
C010754,2024-05-25 05:57:42,organic,SG
C010755,2023-06-11 18:53:20,email,SG
C010756,2024-05-30 18:45:46,referral,SG
C010757,2025-01-15 21:41:38,social,SG
C010758,2025-02-09 11:37:01,paid_search,TH
C010759,2024-01-03 15:35:46,email,PH
C010760,2025-03-10 12:27:27,paid_search,SG
C010761,2024-08-15 05:31:47,affiliate,MY
C010762,2023-12-28 15:40:14,referral,ID
C010763,2024-07-24 10:29:42,referral,MY
C010764,2023-06-17 09:35:46,referral,SG
C010765,2023-10-20 22:44:36,affiliate,SG
C010766,2025-03-01 03:13:12,organic,ID
C010767,2023-06-26 14:40:11,affiliate,SG
C010768,2023-04-03 21:58:15,organic,SG
C010769,2024-12-30 22:38:18,paid_search,TH
C010770,2024-08-12 00:11:47,paid_search,MY
C010771,2024-07-10 06:39:06,organic,VN
C010772,2024-06-13 06:26:40,paid_search,MY
C010773,2024-05-09 13:48:34,social,SG
C010774,2023-04-17 23:48:24,organic,SG
C010775,2023-11-22 19:17:02,paid_search,VN
C010776,2023-04-16 07:59:49,paid_search,SG
C010777,2024-08-19 13:23:34,social,MY
C010778,2024-03-15 15:02:54,social,MY
C010779,2025-03-27 06:42:28,email,PH
